x0,x1,x2,x3
-0.514683,-4.336094,0.191980,1.974392
0.071469,0.481352,0.610340,-4.383461
-3.312525,-2.780507,1.708966,0.565328
-1.816844,-3.650820,1.974637,-0.535542
-3.583670,-1.710849,2.600435,0.216204
-2.818894,2.833895,0.126826,2.203380
-1.341092,2.839435,-0.165467,-0.464331
-1.536776,-0.848781,-1.538333,4.139769
-1.843763,3.290179,2.354621,-1.274181
-2.598421,-0.180848,3.031657,1.747166
1.935885,1.760546,-1.416737,-0.026681
2.394236,-3.107685,-0.049664,0.348455
2.376889,1.063176,-2.955511,-0.514970
2.216273,3.675194,1.833466,-1.276324
-1.759811,-1.825703,-3.657957,-1.467343
1.015031,4.400576,-0.249588,0.786348
1.107640,0.736224,3.333247,2.370481
-0.727845,-3.740540,-2.022366,0.570382
0.455761,2.096878,-2.204762,3.686476
1.636475,1.583978,-1.520254,-1.753546
-0.232501,-1.670175,-0.390822,-2.423754
3.130361,-1.626352,-0.803653,-2.372647
0.647944,1.769241,3.750309,-1.737104
3.767332,1.970343,-0.274634,-0.692492
0.084805,0.710224,2.777455,-0.596585
2.206347,0.371615,2.184841,0.428382
3.119622,-0.455270,2.427629,-2.087431
-1.102901,1.992615,-1.809962,1.299399
-0.147872,-1.428711,3.070166,-1.505593
-0.309521,-1.689418,-2.951595,3.213071
-0.634186,-2.189343,3.609554,0.748522
-0.877671,-0.171154,-1.894296,0.172241
0.144697,3.919533,1.386040,-2.093640
-1.568784,0.948669,-2.868509,0.377135
0.326720,3.541236,-1.987578,-0.523755
3.513479,0.443870,1.405215,0.881828
-0.763884,-2.591152,-0.313799,3.724333
-0.483890,-1.032021,-1.446640,-3.032454
-2.843129,1.051694,-3.190282,0.143726
-0.789266,-1.700384,0.260265,4.507869
-3.496902,-1.973113,-0.739185,-0.264232
-0.024448,3.806163,2.631943,-0.147450
0.421195,2.690937,-0.618664,0.146735
-0.303184,-1.609015,-2.222909,-0.848898
1.778061,0.694585,4.168386,1.765345
4.494513,-0.510539,-1.491107,0.400426
1.681816,-1.725320,0.951548,-1.565946
0.252831,-1.434784,0.945792,2.489277
-2.872877,3.576699,-1.466181,1.210670
2.032197,1.689743,1.613087,-2.776320
1.031199,-2.164717,-3.195786,-1.992626
-0.283733,0.719125,-2.461412,0.218612
0.167139,3.541255,-1.586016,2.985623
3.533660,-0.975183,0.745653,-2.885415
0.013185,-1.065079,2.220129,-2.425269
0.585869,2.476370,-3.421747,1.621418
-2.441819,-2.458316,1.426556,1.420952
1.529067,2.625504,3.113555,-2.216883
0.571771,0.918593,4.441291,0.361335
-3.917214,-2.552033,-0.405026,-1.252286
2.281719,-1.244359,-1.395166,-0.789832
-0.855622,-3.800867,1.781083,-1.040070
0.349705,-2.408636,4.033532,1.584723
-0.698312,-1.286171,-0.092774,-2.566237
0.224791,-0.233289,4.804387,0.207132
-2.337403,3.095220,1.509390,-0.695979
-0.553332,0.816013,-4.584369,-0.651340
-0.976477,1.315177,-0.458774,-3.150011
-1.870177,-0.433228,0.490385,0.477077
0.603053,0.257201,1.236824,-1.917074
1.143995,-2.430073,-1.415270,-1.178110
1.419929,1.503665,0.920773,0.908662
0.123904,-1.392247,3.296749,1.958148
-1.340690,2.994866,-3.418019,-0.904844
1.471213,-0.196194,-1.782772,-1.393701
0.309253,-1.285170,-2.907047,1.281400
-0.848320,-1.289984,-1.284721,-2.942616
-0.485273,-0.448014,0.209921,-2.195983
-1.809832,2.153897,-1.002934,-3.414419
-2.774281,-1.947270,2.417798,-0.957673
-0.500248,-2.538008,-2.057645,3.497114
1.804895,-0.356619,4.235039,-0.430621
1.186694,-2.204136,-3.550103,-1.873628
3.695070,1.603537,-0.498452,2.178355
-1.263226,2.404619,-3.076185,-2.533733
3.058762,-1.016426,-2.704121,-1.646795
-0.739083,1.763649,-0.122719,-0.955731
-2.636020,1.969971,-2.903403,1.510425
2.722679,-2.457094,-0.829491,-0.628748
-0.445176,-2.925199,-2.839554,-0.853400
-3.718648,-1.378582,0.852294,0.239614
1.779679,-2.997504,-0.677493,3.096761
0.305147,-2.903138,0.657818,-0.794528
-1.061822,-2.059509,-1.385610,0.172204
-0.084589,1.244969,-3.099419,-2.909881
1.242298,-3.136151,-0.421897,2.991740
-1.042832,2.967732,1.210388,-0.408478
-2.140651,0.542984,-1.289613,-1.354372
1.307615,0.708701,3.479542,-0.902921
-0.392758,2.591179,0.785665,-2.041349
-2.020337,-1.929920,-3.116965,-2.145635
-0.915743,-2.845665,3.619840,-0.900668
-3.801392,0.916459,2.257726,-1.151319
-2.152574,2.418536,2.436464,-0.137496
-1.261591,0.293325,-2.103366,1.465775
2.250054,0.935896,-2.391808,2.447461
-0.601631,-1.889151,2.736551,-3.539957
0.044178,-0.303047,-1.056437,-4.073297
-1.032204,1.149898,-0.709511,3.691245
2.518731,-0.271537,0.569991,4.260039
-1.597042,-1.784848,-0.540379,0.866755
-1.456757,-1.350576,3.635841,0.102483
-3.009228,1.955545,1.715709,-2.948319
-1.556431,0.254152,0.427652,4.258068
-2.953787,-1.764893,1.083885,1.378094
-4.142814,0.542269,-1.879994,1.746561
-3.860066,-1.175520,0.746673,1.394207
-0.733334,-1.341889,-3.562119,-2.354760
-1.662223,1.856673,0.117574,-1.887812
1.514663,-3.865231,-2.186942,-0.093949
-2.261481,-0.599030,1.058754,-4.134319
2.232238,0.991044,-0.951023,2.926404
-1.869611,1.795094,-0.551745,3.283256
2.472227,-1.482703,-1.202386,-0.766438
-0.207299,-0.505397,-0.638384,-0.950036
-0.051690,1.460572,3.659317,1.195731
-0.455298,-4.115978,1.786543,1.442959
-1.260236,3.327246,2.223904,-2.263685
-2.547627,-1.913588,0.043123,-2.781775
-1.607518,3.319514,-1.991291,1.298267
-1.004867,-1.731991,0.612401,-3.382209
3.510669,-1.454528,-1.109506,-0.442232
-3.017594,-2.933058,1.362991,-0.696573
-1.150225,-3.678622,-2.356132,0.279001
0.208950,-2.228551,-0.330832,-3.903958
1.223619,-1.417632,3.268910,1.346666
1.186203,-0.417603,-0.074240,-0.878432
2.870894,0.368698,-0.582169,3.953319
-3.962874,2.179841,-1.755346,0.134797
-2.551131,0.212651,-1.040988,-1.604627
2.269630,-2.225659,-0.686995,0.717337
0.979583,-2.741773,-0.774153,3.512831
-0.667059,2.667118,0.442607,0.749791
-3.793088,-0.726163,2.160983,-0.718127
-2.647011,-1.446615,1.719877,-3.169649
-1.029652,-1.895397,-2.250052,3.242766
-2.917043,1.618298,0.278750,2.741822
1.432435,-0.163908,2.196483,-0.939480
-0.005705,-2.816557,-1.975118,1.628201
-1.731310,1.886385,0.531541,2.044120
0.043663,-1.265027,3.006296,3.365004
-2.998173,0.702504,0.849770,-0.610860
-1.465263,-1.577170,3.074486,1.496783
2.132137,-2.212152,-3.113156,1.788485
-2.402730,2.307869,1.499385,1.564821
-0.339985,3.384421,0.881146,-1.758584
-0.733520,-2.070932,-0.337884,0.874280
2.528809,-0.767885,-1.055751,-1.905340
-1.148774,-3.135869,-0.020114,-1.222364
3.220831,-0.474484,2.802656,-1.062015
-0.516270,-0.689323,-0.466863,-3.368072
-2.573820,2.192546,1.780698,2.110804
-0.831252,-1.832426,0.735939,-3.775204
3.841371,0.021389,2.694448,-0.521545
-2.102916,3.024702,1.519303,0.016530
-1.004501,2.700233,2.976200,-1.156754
-1.397745,-0.876190,-2.672482,-0.442640
0.329098,-3.009399,-1.186438,1.556284
0.189432,-4.498581,0.433131,1.863936
2.540593,2.221395,-1.387673,-1.404162
-0.859572,1.950268,-2.278101,-1.479190
1.194459,-1.023909,-4.113343,0.892921
3.661938,-2.549392,-0.618455,-1.077488
0.107562,2.834646,1.079549,-1.787104
-1.401927,1.070910,-3.058009,-2.243813
0.947726,1.269716,-2.323099,-0.563690
2.014184,-1.976261,0.011054,-1.524800
3.424123,-3.313325,-1.031865,-0.343892
-1.231602,-0.602310,-0.071204,1.083723
-4.146291,-0.608397,-0.978410,-0.967426
3.645589,-1.340210,2.151917,1.139577
-2.061887,2.150106,0.366841,1.720217
-1.536152,2.798782,-1.266516,-0.593542
3.399911,-0.447751,-0.274886,1.496837
2.418840,-0.799488,0.205761,0.561699
-1.005118,-1.699170,3.205460,-1.189873
3.343808,-3.091522,0.691881,1.444904
1.156949,-2.225678,-3.390923,-2.072197
1.482873,1.796507,-0.826277,2.840398
-1.019307,3.984437,-0.030218,-1.070461
1.603032,2.154882,1.931943,0.018170
0.626687,0.700290,4.014429,-1.575815
-0.310974,-3.772935,-0.229350,-1.885133
1.445487,-2.066501,3.810475,1.313913
-2.260490,-1.169628,-0.928628,-2.428041
2.642123,-1.368556,-1.035049,-2.150509
0.374513,-1.476226,0.625007,3.911837
-0.735495,-0.397980,-1.316877,-3.395424
-0.321929,-3.996198,2.706185,0.535563
0.570090,-0.493306,-2.114012,1.582168
0.428469,-1.476966,1.449035,-0.947616
2.110657,1.503703,-0.270096,2.466824
0.585543,-1.711173,0.829610,2.108721
2.281369,0.217204,0.129025,-1.484255
-2.128039,-0.456202,-2.439316,0.125165
3.790825,-1.732791,2.230232,-0.279831
-0.170300,-0.285862,4.003645,-0.908146
2.383086,2.834358,-2.517216,0.768192
1.233254,1.062788,-2.677308,0.849604
-0.149063,-3.228806,-2.101386,-1.739130
1.169959,3.680688,-0.138640,-2.733033
-2.295331,-0.138875,-2.245582,1.378313
-0.300533,-1.644474,1.828584,0.996609
-0.057474,2.341507,0.659141,3.569696
-2.153113,2.601268,1.989241,-2.923684
-3.718444,2.519419,-0.618834,-0.277532
0.025187,0.883265,4.198540,0.079029
-2.055224,-2.054072,-0.444408,-3.439142
0.403648,-0.201762,-1.579061,-2.140739
0.134098,-1.007974,-3.406706,-0.923314
-0.203657,-2.400430,1.743137,1.573567
3.123438,0.667672,3.202955,-1.240691
-2.435158,1.973119,2.368828,-2.961976
-0.624904,0.183700,3.085506,1.915123
2.247839,-2.028373,-0.110616,-0.541576
-1.082905,-1.172763,3.358720,-0.543708
2.271244,0.959952,0.118012,-2.707363
2.173704,-0.289837,1.198143,2.082636
-1.763357,3.575186,1.298127,2.378005
0.576458,2.316097,-0.382372,-1.561465
3.390811,-0.449046,1.536299,-3.279236
3.006508,1.386237,2.253873,-1.379924
-1.908577,2.634358,-3.233242,0.597547
1.714757,-2.040721,-0.206291,3.943387
-1.082910,1.623846,3.607451,1.446153
1.737206,3.033098,-0.958966,2.857189
-0.623495,0.813403,2.762372,0.636169
-2.411498,3.671641,-0.108480,-0.291249
-1.307814,-2.651652,0.705052,-1.204932
-1.005793,-4.189794,-0.078771,-1.568893
1.979839,-0.743075,2.581282,-2.422947
-1.746018,-0.196380,-0.306042,-4.615883
1.684836,-0.695175,-2.397057,-0.542434
2.241900,-3.643748,2.089400,0.602482
-0.804512,-1.718743,2.835659,2.897080
2.067201,-2.546302,-0.623291,1.129151
1.299540,1.788467,0.023765,3.578472
-2.232121,2.343818,1.295362,-2.039155
1.606616,1.012727,2.582993,-2.461314
-0.386253,-0.604390,0.946270,4.851465
0.374896,-0.167018,-1.236189,-2.571881
-2.941836,2.768445,2.408163,0.205528
-3.895288,0.871676,-2.709955,1.052605
1.846068,0.176263,1.630466,-1.557409
-4.101318,-2.183161,-1.709462,-0.188823
3.266924,-0.503052,-3.643184,-0.695016
-1.213825,0.188099,4.286160,-1.127622
0.066163,-1.877576,-3.743746,0.098505
-0.269359,-1.287811,-1.839627,4.030046
1.742478,0.061016,-0.839761,3.462952
-3.232683,0.264116,-0.440744,-0.584646
-1.487924,0.252078,-0.183291,-4.573193
-1.418308,-3.014518,2.955397,0.454246
2.627382,-0.931829,2.667672,1.993115
-3.339049,1.124076,1.122373,-1.676599
2.388061,-3.775260,1.487028,0.795161
2.781730,2.466364,-0.895174,1.328997
2.155506,-1.997571,-0.031703,-0.851066
-1.524254,-0.711981,2.626963,3.143846
3.768565,-1.269162,2.088632,-0.783472
0.598336,-4.640180,0.567729,-0.716222
2.182134,1.977641,1.467445,0.569737
0.777457,-1.039508,2.486690,2.454091
-0.441142,1.320683,-1.287312,1.985122
1.367966,-0.368286,3.295628,-0.247355
-1.520098,1.972909,0.370443,1.418545
2.028610,1.852073,-2.946074,-0.712557
-1.604153,2.782792,-1.095876,3.189906
1.404023,-2.751597,0.436935,-0.746010
-0.429876,0.532922,-0.607099,-1.989658
1.015938,-0.333299,-1.615891,2.209275
-0.960335,-2.482725,1.786476,-3.515252
1.352468,-0.475925,-2.005694,-2.607059
-1.410129,-1.683529,3.128625,0.673009
2.163166,-0.758915,3.711688,0.467098
0.594551,-1.123594,0.604356,-2.087071
-0.909281,-2.224621,4.152512,-0.802493
0.447768,1.368422,-1.039733,-3.362751
1.995949,-3.332072,2.340728,1.020636
-1.417993,-1.287769,-2.227956,0.113750
-1.267102,1.352399,0.717400,-1.764475
-0.783488,-1.095013,0.609328,3.180124
0.118010,0.647872,-0.423832,-2.035209
-2.196068,-1.877478,1.642588,1.565017
1.371805,-2.261660,-1.774624,2.287459
2.393099,0.593665,1.364168,3.250612
1.672226,3.018421,-0.442382,-0.876923
1.841240,-0.070566,-0.437324,3.866462
0.153146,-1.254934,-0.402791,-1.134818
-3.028506,-0.792497,-0.506085,1.501055
1.753197,-0.713854,-1.951508,0.493931
-3.689053,-0.508525,-1.571899,-0.353464
-0.747722,0.017219,0.815713,-2.131495
-3.557611,0.405232,0.631201,-0.333315
-1.577558,-0.730313,2.035921,4.139737
0.529475,1.282501,4.162526,-1.689977
-1.523856,2.635479,0.147715,-2.965882
-0.146036,-2.039188,-0.350182,0.328876
1.515960,1.401194,-3.328295,1.310777
-0.596746,-1.816747,-3.072602,-0.726480
-3.007304,2.047757,-2.178626,2.114691
-4.015120,0.108552,-1.032850,1.848174
-0.640204,0.740991,-2.777878,0.050503
-1.356759,-2.356843,-0.631804,-4.009577
-0.498608,0.424173,-1.650890,2.843933
2.056948,3.197934,-0.364175,-0.309536
-0.732660,-1.313427,0.929175,-1.435906
-1.516459,-2.082786,-3.539403,-0.833172
-1.592542,2.111313,1.836210,0.906059
1.765817,3.158020,-1.866446,-2.643686
-0.180226,4.362769,-2.300423,0.781773
0.953781,-3.488965,0.789660,-3.188471
2.366812,-1.274610,3.791320,-0.544356
-1.904906,-3.469653,1.703886,2.053603
-0.395814,-0.392132,0.897170,-0.967568
2.486278,-0.351741,1.452382,3.699449
-0.505498,-2.040626,-1.923443,3.086522
1.843081,2.685950,2.339148,0.931996
-0.357417,2.818459,-0.243168,3.597180
-0.236823,2.779965,-0.706609,-3.886465
3.312619,-0.743657,2.238482,-2.670539
1.207530,-1.621685,1.371087,3.804342
1.408403,-1.242464,-0.654834,2.292784
-2.763867,0.054786,-1.500322,-3.060027
4.212037,0.717116,0.083018,1.076872
1.095721,-0.661473,-3.485848,-0.854880
-1.218114,0.596462,2.639624,-3.282272
-0.256309,-0.420418,3.740543,-2.985159
-2.691166,-0.641761,-3.321176,0.166200
2.752005,-3.611228,-1.311328,-0.587615
-3.235694,0.328792,-0.673187,1.442561
2.528370,-1.909697,-0.015211,-0.074017
-0.131335,0.366654,-2.004077,0.648445
-0.534962,2.924616,-3.452851,0.196304
0.184847,1.500931,-0.605019,2.133479
-1.500245,0.129894,-3.614130,1.685430
0.755668,2.523297,-2.251899,-1.448652
1.955147,1.396152,1.893823,-2.118948
-0.069911,1.067037,-2.731891,-3.758017
2.899186,-1.642721,1.236876,1.136158
-0.921619,2.661469,-3.613218,-0.544126
1.231330,0.814873,-3.577367,-1.956421
-0.530166,0.051729,-2.968394,1.128126
-1.445092,-2.520869,-2.179472,1.056444
-0.033810,-1.624703,-4.297236,-1.729120
-1.905710,0.786236,-4.404312,1.034835
1.146216,-1.819259,-2.972290,0.690260
0.929072,-0.055875,-0.051298,0.310849
-2.394318,-1.229722,0.127928,-3.507867
-0.019227,4.497225,-0.587314,-0.865620
2.418172,1.238726,-1.047348,2.932824
-2.489775,2.515709,-1.960429,-0.414862
-3.232694,0.635568,0.445879,-3.508900
1.863906,1.824595,-2.406126,1.567647
3.744044,0.975927,1.938038,-0.002045
0.613959,0.355881,-4.330526,0.671527
-1.509273,-1.625070,-1.492730,0.177593
-1.409068,-3.443844,2.787857,0.171426
-1.316632,0.316946,2.710357,2.574168
-0.422931,0.694540,-2.887795,0.416948
0.827571,-1.202513,1.103810,0.793255
0.244353,-3.234383,2.357563,-0.328950
-2.123054,1.521719,0.071396,0.895855
-0.648094,0.604391,3.618146,-2.418789
2.117789,0.285814,-0.534365,1.370564
-0.429859,2.625346,-2.302521,-3.110569
-0.616805,3.374788,-1.502802,-0.146875
-2.740945,-2.810059,1.699557,0.600728
1.514180,1.335560,-2.556286,-0.782802
-1.908591,-2.180399,-1.008842,3.047268
3.549210,0.544395,-0.273850,1.866076
0.013222,-1.157002,-2.261389,-2.361100
0.368560,-0.531864,-1.748466,3.646645
-0.085895,-1.333479,0.244771,3.844784
1.545784,0.019603,0.558137,1.477146
-1.887864,0.376074,2.007398,0.823293
3.046434,-1.620699,-1.497639,2.669538
1.057848,2.345490,-2.855120,-1.446862
0.959756,-3.023596,0.549832,-3.354603
4.091334,1.173241,-1.609372,0.463654
-1.298994,-2.792342,1.026357,-3.036383
-4.370754,0.789809,0.578325,-0.688461
-1.821361,-0.822072,1.021900,2.618663
2.726291,-0.751582,-2.732172,2.901826
0.739351,-3.057435,2.078914,-0.376746
-2.535520,0.534225,-2.364247,3.503554
2.075450,2.057652,0.504301,-0.644971
1.711584,-3.333776,1.764814,-0.309935
0.521723,3.195940,-3.263841,1.144487
-0.895711,-1.963058,-0.091317,-0.083654
0.916762,-0.060757,1.222244,3.717962
0.763139,4.435831,0.279689,-1.312820
-2.580125,1.116356,0.581084,-3.083088
0.178763,1.511524,-2.494499,2.416442
-2.695894,0.313552,-2.448670,0.144056
-3.916568,-0.566287,-0.134438,2.430485
-1.248940,-0.597704,1.701446,-4.421872
2.987333,0.046310,3.502279,-0.723724
0.226176,2.870816,-0.165255,1.929074
-0.726008,-0.367503,-0.986919,-3.039274
1.856820,-1.221525,-1.952074,-1.044396
-2.742217,-1.151453,-3.777356,0.579544
3.142313,0.061017,1.032532,-1.095194
-0.213367,0.381367,3.412551,3.035132
2.654193,1.500545,-3.053117,-0.296424
-0.956072,0.600305,3.622752,-0.040803
1.107371,-1.087249,4.415086,-1.087568
-0.865041,0.957867,-1.165466,2.201186
1.018103,-2.104073,-0.648563,0.892653
2.260682,-1.125694,-0.550787,-1.601989
-1.331043,-1.762710,-1.370208,0.614460
-2.648095,-0.129975,3.182784,1.439438
1.791463,-0.019323,1.188028,-2.672295
-3.381309,-0.891384,-2.314012,-1.778753
0.289253,-0.097459,-2.762541,1.105630
0.434617,-0.932453,-1.580276,3.411595
3.589113,0.979941,-0.891304,1.256008
1.143065,-3.070051,-1.892627,1.359099
-0.237525,1.838367,-1.686667,0.509369
-0.755340,-2.108648,-0.606895,3.431929
0.155961,-2.802118,2.006736,0.800924
-3.397793,1.668510,-0.523678,2.228603
0.763535,1.372542,1.418926,-2.126470
1.238755,1.757729,4.194604,-1.623834
0.057654,-3.099020,-2.370862,-2.285695
-0.032518,-2.665457,0.824460,-3.946161
-2.870173,-1.705054,1.843787,3.112496
0.783186,2.752835,-0.698658,-3.784298
-1.757846,1.048023,2.663269,3.129863
2.980912,2.571544,1.243943,-2.650813
1.274070,1.418405,-1.850539,-3.615356
-3.958320,0.176832,1.598309,-1.369430
0.170214,0.124379,-0.374296,4.276171
1.249545,-2.879751,1.133238,-0.724527
-3.300343,-0.651438,1.563973,2.183480
2.718675,-1.821956,0.076620,2.237769
0.839264,-4.094553,0.241921,-1.353527
0.730774,-3.770623,-1.406551,1.115360
-0.243609,0.473936,1.977843,2.855038
-1.667591,-0.838743,3.187083,1.122994
1.349347,-2.458230,0.460045,-1.946380
-0.698250,-1.832077,-1.733926,-3.722775
-4.053937,1.399407,1.831550,0.983675
-0.545224,1.743882,-3.579137,0.966024
-0.724704,2.817960,1.611833,3.425114
-2.108562,1.689268,4.018805,1.071317
0.610144,-2.669827,0.120256,-0.821364
-2.434816,-0.976116,0.831995,0.790986
-3.080092,0.214521,-2.879325,1.058571
3.232127,-0.688726,3.346942,0.069060
0.348171,2.546707,-0.482005,2.790811
2.465188,-0.627214,2.106863,-2.526275
2.217194,-0.787071,-0.202442,-3.292427
0.289669,-3.303347,-2.459249,-2.125111
1.660957,-1.735772,-2.428944,-0.060479
0.404582,-0.019003,-0.849113,-2.009814
0.618403,4.198138,0.278767,2.168275
-2.607963,-3.216350,-0.952833,0.425576
-4.454595,-0.747514,-1.632777,0.163864
2.779262,2.358766,-0.273891,0.920943
2.160357,-3.058610,2.165391,2.124737
0.789122,0.855879,1.977086,-0.997625
0.931432,1.514023,1.171064,-2.079484
-0.584530,-3.813969,-2.516283,1.415813
-1.882597,4.255648,-1.345553,-0.931767
-3.449275,0.987855,1.677932,2.684919
-0.391139,-0.534931,4.241003,-0.004904
-2.270889,-0.189601,-3.069258,2.362547
4.287884,-0.274070,0.163381,-0.481519
1.455853,1.041364,-0.451261,4.322708
0.013320,-2.608427,3.507992,1.112232
-3.166999,-0.731476,-1.085631,1.863698
3.530180,2.586797,1.031038,-0.486929
-0.978204,-0.045996,-1.921290,-0.086870
2.114643,1.620609,3.659777,-1.375940
-0.480566,2.038226,1.630080,3.150590
-1.737945,1.397682,1.883266,0.555579
2.773842,0.605581,-3.332782,1.515658
-2.803796,-0.908258,0.925380,3.925055
-1.100182,-0.105368,2.100671,-2.932114
1.107037,-1.884522,-3.378042,-0.016760
-0.273509,1.657418,4.161970,1.038029
2.569175,2.082415,-1.265457,-0.160378
-0.458918,-3.546494,3.054428,-0.860443
1.251364,-0.460695,1.148332,-0.557212
1.140282,0.327167,0.698848,0.713478
0.536400,-1.004369,-1.456081,3.799857
3.120526,0.658919,2.545982,-1.248661
0.520799,-4.179193,-1.986400,-0.393847
-0.464564,0.412393,-4.195818,0.144523
0.337382,1.091825,3.256003,-2.475943
-3.998615,1.206512,0.972559,0.779341
3.819459,0.555627,2.068353,0.153077
0.864382,-4.135946,-0.230213,1.444762
0.601791,2.401899,2.586548,2.921519
-0.666268,0.231503,2.789907,0.158813
1.289944,-2.148075,1.481801,-0.642310
-0.286196,-1.224361,3.423031,-0.732008
2.865930,0.803084,-0.291268,1.324626
1.332315,-0.368613,2.650107,1.790273
3.495031,-2.970104,-0.861011,-1.170667
2.469022,2.940372,2.958476,-1.000860
-0.971947,-0.416781,2.013657,2.476951
2.736779,-2.186401,-1.748215,2.101727
-4.440123,0.604973,-0.626252,-1.258320
-0.062803,-3.651920,2.464044,-0.353016
1.416056,-2.943100,0.470555,-2.246508
-1.117985,2.358421,-0.957737,2.572004
2.600849,0.883965,0.729097,-2.206684
-0.148465,0.975738,3.576032,-0.661639
0.293004,-0.163094,-0.066593,0.576872
0.233527,-1.593225,-2.176041,1.568885
3.312631,-3.483966,-0.611076,0.304276
-1.241584,0.084363,0.753410,3.808698
-0.426344,4.296375,0.644119,-0.626611
1.616301,1.606741,-3.553446,-0.182796
3.129682,1.536912,-1.716183,2.616056
-0.482600,1.329410,-0.782492,-4.523441
-0.050609,0.240741,3.111119,3.412016
0.327286,-0.737371,-1.018105,-1.271208
4.024420,0.110064,0.715323,-0.714217
-2.890661,3.172853,0.071306,0.007393
-1.092189,4.692151,0.187086,-0.500119
2.015071,1.897783,-1.177810,0.543205
-1.102622,3.129116,0.880413,-3.226822
-2.183504,2.979251,-0.504238,-1.298517
-1.013568,2.469772,-2.166416,2.904434
0.408104,4.283244,2.218909,-0.740439
0.878160,0.784904,-4.272652,-1.497019
3.900723,-0.221384,0.616063,-2.800063
-1.837405,-1.368454,-2.028187,2.485019
1.241776,-0.560180,-1.144680,4.439054
-0.026175,-2.454070,1.199351,3.369591
1.805421,3.059603,-1.578262,-0.613555
0.198956,0.984748,2.453341,0.710055
-1.600953,-1.788958,1.168164,-0.447602
2.811579,1.821787,-0.921408,-1.464863
0.173641,0.635387,-1.594361,-4.179430
0.255332,-1.671481,2.042042,-3.561609
4.335282,-0.438885,-0.168476,2.179651
1.556462,3.738316,2.378868,1.626322
-0.436740,-2.074869,0.147715,-0.294310
-2.287982,2.610277,-1.008957,-0.510431
-0.457983,-1.782457,-0.173530,2.461013
1.510767,-1.350515,-3.036807,0.741141
1.829315,0.946085,-2.796247,-3.335066
1.471170,-1.236418,-2.115743,-1.291789
-1.905687,0.174565,0.869080,2.030295
-0.401124,-1.853878,-2.641020,-1.714381
-2.307770,-0.795798,1.586130,3.154590
-2.563833,1.117062,-3.031968,0.476143
-1.742502,-0.706060,4.228987,1.746155
1.119089,3.778934,-2.412672,-0.660617
0.788660,2.409441,2.101472,0.883040
1.803603,0.503688,1.370827,3.578081
-1.838403,-1.862290,0.805583,2.782847
0.306674,-0.983395,1.758148,-0.271186
0.266208,-4.424832,0.289470,1.612664
0.070466,1.855328,-1.835647,-1.843044
0.798864,3.061019,-1.210468,0.162576
-2.868927,1.848216,-2.065272,0.539487
0.254150,-1.551578,1.449119,-2.988095
1.767351,-1.830055,3.755440,1.628783
2.464326,-2.336839,1.612454,-1.815911
-1.496202,1.807580,-2.972040,1.721736
-4.050589,0.013379,1.389174,2.196719
2.557033,3.254520,0.690842,-1.606907
-0.218293,2.710368,0.867121,2.002415
0.372761,4.008318,0.501740,1.434984
-1.370701,1.340472,1.624821,1.663888
1.622183,-2.492974,-1.648862,-2.511991
2.619493,2.149728,1.533950,1.704070
0.390362,-0.442896,-1.047193,-1.412053
-1.554668,2.670107,1.293720,2.974020
4.039206,1.382476,0.716599,0.439733
-0.635767,2.652582,1.917985,1.684244
2.924116,-2.617967,-1.943134,1.393116
0.977735,0.124547,0.953616,0.582825
-1.982848,-1.965379,1.841780,1.503055
-2.286746,0.358139,-1.375965,-3.244703
0.684166,2.511692,-3.004349,0.991368
-1.905180,2.363625,1.530049,3.441926
1.137141,-0.727602,3.757135,1.340351
0.259128,-0.025156,-1.903009,1.889947
0.993858,-0.735273,-3.135707,0.884800
-1.388527,-0.486548,-2.245441,0.081411
0.002370,1.099513,2.604307,-2.224887
0.745386,-0.936404,-2.508269,-1.798030
0.883511,-3.408167,-0.314759,2.820913
-3.095186,-0.395500,0.426438,-0.216605
2.763802,-2.188794,-2.066974,-2.248032
0.919601,2.761833,3.587656,-0.946478
-1.626353,0.765625,1.903694,-4.030709
-0.752757,3.708570,1.352955,0.874185
3.341601,-0.792992,2.659443,-1.024716
2.751776,1.412345,-2.509184,-2.667873
-0.508981,-2.928930,-0.580113,1.508421
0.756632,-1.252033,-0.458680,-0.397890
0.704785,1.728932,2.387000,-2.609430
1.516549,1.209699,-0.223714,0.703200
0.877946,3.336542,-0.285886,3.064545
-1.334776,1.185026,-4.414960,1.037077
0.012209,-2.085400,-1.801349,-1.074780
-2.661638,-1.886763,-3.001552,-1.855668
-0.841667,1.935669,0.000132,0.885399
1.873775,1.348149,3.357151,1.832226
-0.536002,2.778931,-0.336882,-1.319810
2.239447,1.291092,-1.208533,-1.520301
-0.767290,0.472597,0.795303,-4.593588
-2.946383,0.034008,-1.235886,-3.517516
2.739444,1.221333,-0.377573,0.174095
-1.742174,-2.248455,-3.040976,1.318842
-0.518888,0.561023,-1.716087,3.673639
0.710263,4.427196,1.566195,0.905317
1.223527,1.605781,3.749934,-2.446029
1.342009,-0.748770,-3.319909,-2.757919
-0.439064,0.895119,-2.617838,-3.475270
-2.338534,-0.186730,-0.315602,-1.217374
-1.106178,3.969410,1.257642,-0.634690
-1.635537,0.245209,-0.376637,2.496838
-0.048291,-0.786425,-1.883104,-1.584752
1.563650,0.642886,-2.545759,1.660531
-0.817702,-0.898023,-4.733986,0.879863
-0.335184,-3.439691,0.923963,-0.105837
-0.548334,-3.168919,3.547650,-0.760636
