x,y
0.484302,3.898256
-2.644323,3.983407
1.574040,-4.226339
-2.436528,2.555253
-2.181968,-3.165363
1.791067,-3.882576
0.714166,-4.544295
-0.954252,-0.737436
3.913216,-2.014159
-0.990549,3.194746
-3.662208,1.763008
0.621153,-4.327816
0.274175,-3.662291
-1.070802,-1.678170
2.254182,2.270867
-1.221220,-0.656084
4.056294,-0.882606
-0.426611,4.864222
4.046653,1.872409
3.108216,0.289230
-3.042795,-2.312723
2.611016,0.887475
3.278075,-1.667442
2.047427,-1.823792
3.494853,-2.498825
-1.519292,-2.043352
4.816240,0.950966
-3.764741,-1.541246
1.158780,0.613738
0.451468,0.256165
4.690098,1.711472
1.696892,1.622713
-2.749610,-0.503698
-2.084063,-0.931146
0.809542,-4.748388
0.837130,-3.949625
-1.059500,3.389265
-3.510129,1.272897
-2.814930,-0.151630
3.916321,0.129628
2.322917,-2.257004
-2.231566,0.028581
-3.561155,-1.932175
0.347450,3.037317
0.721592,-4.371037
-2.076055,2.464725
-1.429417,-3.265509
-4.415084,-0.440112
1.868442,-2.775946
-4.817793,-0.971801
2.470606,-3.704298
-2.184225,3.986216
-2.872557,3.949231
-0.804248,-3.012383
-1.367183,-3.554267
3.188504,2.678290
-1.486007,3.824689
3.370189,3.530615
0.281798,2.670076
-1.872959,1.943209
4.753901,-0.592062
-3.084922,3.235104
-2.131440,0.735446
3.348416,1.743353
-2.980355,3.124353
-0.964952,2.809765
-2.194369,2.458516
2.788663,2.570656
-1.886920,-2.849078
3.832337,2.034516
-0.127654,-0.363556
0.290843,3.283477
-0.952603,-2.744464
-3.699961,1.240721
4.269014,-1.083736
-1.062036,0.880744
0.822725,-1.809590
3.783425,-1.520769
4.178801,0.998842
-3.107343,-2.247101
-0.306950,4.947309
0.349441,3.516309
-1.841082,-0.133133
3.858863,-1.505474
3.589697,1.471721
3.716005,-0.975625
1.286054,-3.463005
3.923686,-2.842901
1.707720,0.559109
-0.423953,1.284600
1.411935,1.363586
-2.016222,1.435133
1.779074,3.414462
3.549463,1.646799
-1.454327,-1.923533
-3.417755,-0.741344
2.559624,-2.345180
1.873549,2.795994
-2.585866,3.660864
-2.980472,-1.705613
3.802772,2.120863
1.590179,-1.278029
3.563538,-0.774841
-4.409006,-1.078557
0.991121,-1.860267
-3.404607,0.178056
3.218199,2.206848
-1.753916,1.242233
-4.293685,-0.695278
-0.155684,-1.396663
3.210355,3.654314
-3.182899,1.254866
-0.970756,-2.731430
-1.146997,-1.266718
2.840718,1.656875
-2.098905,3.477024
1.468001,0.455143
1.631827,2.234696
1.164009,4.421032
-3.461909,2.041988
-2.271383,-0.011999
0.886680,-1.799039
0.823485,-4.683375
-2.678713,0.000600
-0.773086,1.972268
3.356024,3.706239
2.066598,-1.859830
-1.699719,0.479019
-2.499030,-2.301910
-1.106806,-3.103805
-0.153097,-4.811094
0.815233,-1.640280
-1.506791,0.089392
-1.392478,0.620864
0.086907,-4.753907
-2.158315,2.564353
1.827387,0.652548
1.551194,-3.526975
-2.095211,-3.008434
-2.154027,0.565982
3.853051,-0.479531
-1.304466,-2.608476
1.626704,1.820194
-2.113662,2.879661
-2.635218,-0.588947
0.620144,-2.273526
2.812309,-3.752863
-1.657393,-1.071034
2.342362,1.236159
-2.196429,2.197535
-1.374389,2.225312
1.674927,-1.569199
2.501221,3.608677
-0.243481,2.857643
1.603673,0.490975
-3.593188,0.781909
0.935478,1.504026
2.957185,-0.439374
-4.266242,1.960828
2.522321,-1.693200
1.166768,3.801497
-3.230130,-1.559455
-0.103837,-1.852657
1.118844,-3.869745
-2.341728,-3.989634
1.526507,-0.009401
-0.912478,-4.243747
-3.171184,-2.683072
3.287116,-3.295661
-0.320001,-1.581106
1.888478,2.018920
0.496440,-4.136524
0.433559,0.602060
2.546812,3.444654
-1.164732,4.482506
-0.072368,-3.365615
-2.843533,-1.665102
-1.497420,2.172431
0.111866,-0.337317
1.792215,1.202312
-1.447565,4.732986
2.695417,-3.796957
-1.675193,1.963758
-2.262910,4.355796
-2.958404,-0.663824
2.289845,-1.481974
1.899344,-0.461176
4.170730,2.268322
4.709277,-1.580354
2.774543,-0.697994
-2.451472,3.402359
2.876611,0.328171
-0.975298,1.293662
0.401690,-3.107403
2.666397,2.584488
0.058087,1.752725
3.304710,3.087995
3.445269,0.751131
1.266742,-2.062750
-3.158939,-2.200022
3.182690,-3.114798
2.044225,2.002936
-1.781927,-3.789676
-2.913655,-1.485629
2.572760,-4.181170
-4.356781,0.540334
-0.696416,2.902375
-0.665227,-0.034231
-4.012762,0.579431
-0.868881,-2.047401
1.639212,-0.599971
-3.228268,3.587854
-4.513198,-2.151690
-1.594691,2.050410
-2.567647,-0.975398
1.732341,-1.060056
-1.620844,2.969004
4.238915,-1.917731
0.490188,-4.159010
-0.671493,-4.550537
0.820246,-2.244825
-4.111579,-1.164613
1.316495,4.607603
2.646870,-0.171703
-0.862354,4.064811
-0.655843,3.096176
-2.653203,-0.464954
-4.176970,2.606436
2.523603,1.532077
-1.586545,0.423221
-1.663865,2.635580
2.876093,-1.708814
3.412263,-2.676141
-3.838660,-3.002090
-1.049127,-4.396107
-4.104055,-2.535796
0.409995,3.421755
0.172515,-4.237116
-0.376629,2.753977
-0.876155,0.985916
1.665969,-2.522179
-2.763288,3.132430
2.501226,0.780653
4.588887,0.690844
-0.522948,-4.415410
2.114047,0.617957
2.874877,-0.077456
4.537659,-0.205460
-2.160992,1.195223
0.043778,2.878912
1.036840,-2.738911
-0.553352,-4.440704
0.894691,-0.353956
0.277573,1.329522
3.599579,-1.226507
-2.565480,-1.829238
-3.760944,-1.295159
-1.833170,-1.816871
-0.626668,4.727246
-3.005140,3.161120
0.972766,-0.864513
-2.411355,-3.712547
3.237625,-3.709089
-1.117498,4.723567
3.840382,1.907500
1.161154,1.319684
-0.198252,3.789804
-2.663936,0.096253
1.762416,4.598827
-1.837286,-3.815957
0.687945,-3.846540
-0.958484,-4.056909
-0.459359,-3.276960
-2.760568,-1.302951
-0.167944,-4.833920
2.158158,-1.908018
-0.653482,-0.780298
2.967462,-1.102348
-4.133448,-1.634967
-1.995438,-3.497133
-4.848461,0.739390
-1.546480,-0.513272
0.135694,-4.771818
3.036483,-0.031679
3.289565,1.014311
-3.132272,-0.949171
-1.437066,0.919863
2.248409,-1.067506
2.423195,3.561589
0.338844,-0.678508
1.248888,1.336964
0.113624,-0.785712
3.617717,-2.889087
-0.086126,-3.927557
1.958010,-0.643748
-3.541619,-2.583842
-0.950446,4.823553
3.251397,-3.576651
-0.008309,-4.799856
0.233089,-0.375400
-3.773533,-0.696982
1.387830,-2.118902
2.815547,2.487745
2.467817,-1.364051
0.295401,1.937628
0.737988,-3.250803
3.518087,0.021718
4.497370,-2.125511
0.982199,-0.308191
2.525894,-1.071791
-4.400221,-1.391188
1.795014,3.642844
4.047563,2.069857
-2.922056,-2.822917
-4.261967,-0.907770
-3.457289,0.608437
1.811339,1.356832
3.173722,-3.190232
-0.523166,-3.731195
1.315797,-1.325258
-3.459545,2.855503
-3.644673,-3.268181
-2.917230,0.379297
2.693759,-0.285430
-1.101591,0.911524
1.632870,-3.734436
-4.137709,-2.617901
-0.728462,1.693860
-2.961381,1.832815
-0.939633,1.254211
0.086713,-0.919363
-2.041394,-3.527781
3.469754,3.106925
0.434372,-2.872383
-4.541807,1.125220
-0.791139,1.516716
-1.712615,1.736654
3.248163,3.462601
-1.360641,3.295664
1.808543,3.454560
-0.940532,0.256624
-1.764094,-0.312600
1.178683,-0.074011
0.563443,-4.723087
-1.805553,-0.331440
-3.245190,3.272700
1.602914,2.491291
-3.247718,3.076892
-2.903206,-0.835156
1.133560,2.325326
1.237473,-0.900098
-1.699888,-2.031759
-2.839951,1.929163
1.240961,-4.347152
2.231436,2.516658
2.582421,-4.197260
3.653807,0.436487
-0.624249,0.483688
-3.005061,-1.163525
2.046493,3.610311
-1.168400,-2.119465
4.055049,-1.011100
3.099737,1.727445
0.800800,0.046523
-1.140679,-4.249432
1.007057,-3.604883
-1.241923,0.721085
-1.954083,2.839351
-1.597447,2.151856
2.476329,-3.982441
2.494838,0.948134
1.388461,-4.649124
2.324825,2.872022
1.223991,-2.567526
-4.357646,-1.161701
2.146324,-3.581662
1.955591,2.554355
2.437835,3.130083
0.959781,4.306208
-4.586048,-0.507055
-4.231429,1.582822
-0.148389,2.032217
-0.853210,4.470097
0.122178,-1.204491
1.974546,1.051397
3.166026,-2.355727
-1.333842,1.043157
0.073264,-3.883082
1.565239,2.291107
0.791728,-3.179596
-0.076791,2.805867
1.324356,0.020527
0.600299,-3.486920
-4.139150,-2.637693
-1.852618,-3.444182
-2.229515,-1.590616
0.542049,4.859005
-1.487400,2.742001
4.171346,0.194455
3.389362,-2.089269
-4.525187,1.829057
2.353992,4.162186
1.923558,0.005119
0.320960,-1.427982
-2.499320,3.740917
-1.020969,4.645557
-3.442081,-0.690232
-4.151063,0.194180
-0.969200,-0.897418
2.343344,0.062038
-1.276733,1.450641
3.827393,-0.616505
0.590370,2.142419
-0.576791,1.078643
2.072446,1.805588
-4.114633,-0.010351
-3.084375,2.221086
-2.371937,1.625435
-4.021058,2.160570
-0.779152,-2.509910
-2.436585,0.759437
-0.248555,3.733217
-3.454424,0.149495
3.146523,-1.117455
-1.941188,0.355567
2.281032,2.722692
1.133153,-2.278473
2.719665,-1.551748
-2.305769,3.608696
4.793129,0.668944
1.508272,-4.131790
-1.447523,2.836464
-3.678505,-1.137728
0.932781,-4.218100
-3.183866,0.467462
-0.790043,2.895175
1.141788,-1.441320
3.798910,-1.993690
-0.944180,-4.480094
2.805169,0.213627
4.264190,1.185065
-3.449247,-1.832490
0.714635,-4.369368
2.021711,2.489201
3.537268,-2.485386
2.771109,-1.591755
0.390335,-1.437563
-2.208841,-2.980855
-2.265466,2.495171
2.100258,1.382358
4.379483,-1.767192
-0.662170,3.022063
0.404709,0.902421
2.927523,-0.991466
-2.671506,-1.864350
4.456142,-1.297591
2.142276,-3.923039
-0.569379,2.162168
-2.308248,-3.955720
-1.940353,-1.559876
-2.337811,1.755845
-1.337688,-0.362010
-1.158367,-0.205169
3.788213,1.634303
2.057619,4.341628
-3.367845,-0.991483
4.423187,1.240064
1.643430,-4.140401
-3.178971,2.551688
4.397584,2.262075
2.431859,-3.760420
2.381571,1.095093
2.175481,3.872033
0.434900,-4.138527
2.889776,-1.279534
1.353020,0.298788
2.149709,0.858917
-4.437839,0.486346
-2.183240,1.202329
4.863209,-1.138265
-3.940128,1.350962
-0.852526,-3.347202
-2.227331,3.049576
1.568555,3.579309
-1.824287,-4.571170
-1.931939,0.557802
-2.366472,-1.099866
1.418130,-3.965940
-1.481814,1.949533
-4.662010,0.219290
-2.940629,-0.126712
1.933537,0.884545
-0.417469,-1.008087
-3.621308,1.332669
-3.688736,-2.650524
1.983599,-1.705920
-0.367741,4.775275
-2.007865,-3.861585
-1.157812,-0.438165
-3.658341,-0.965589
3.470464,-1.463524
-1.423805,1.741289
2.629528,1.203824
-1.854409,2.831632
1.095518,0.042254
0.852618,-1.737082
2.019981,-0.140671
1.183514,-2.842567
1.174936,-4.159743
-2.789019,-3.606101
-1.794843,-0.921827
-3.948251,-1.791359
-3.391435,2.294759
2.187033,4.181396
-2.820925,-4.032637
1.741922,0.277887
0.162422,1.410839
4.469796,0.119068
-2.013495,0.010444
-1.367461,1.730437
-4.212034,2.075974
-4.339615,-2.154499
2.505614,1.297567
-0.368364,4.573676
0.580293,4.597247
2.939561,-2.548282
-0.206969,-3.756245
1.487283,3.490552
1.446462,-2.332376
-3.929299,0.179680
0.943742,-2.280100
-0.243289,-2.093231
-2.073819,2.454187
-3.370823,-2.506404
-3.195620,-2.307316
4.304921,-2.364257
3.308307,2.283966
1.002567,-1.589878
-1.575637,1.244115
0.967882,1.178933
-0.492092,2.130068
1.770939,3.436939
3.877215,2.434002
-0.342946,4.714772
-2.973781,1.075975
-0.860417,-3.636517
4.302009,-1.312519
1.058750,2.584727
3.250478,2.079933
-1.655306,1.269655
-0.295967,-3.438882
0.949332,-1.850831
1.012804,3.245749
-1.558259,2.737210
2.789417,1.746647
-1.672789,1.815098
-0.836974,1.643338
-2.468328,-0.893862
-0.729507,-2.336091
-4.060357,1.367810
4.233574,0.035087
-0.288712,-3.811656
0.453445,1.441434
-2.188701,-3.060414
1.088587,-0.892134
-0.567097,0.364316
2.913339,0.572155
2.233674,-1.012088
-1.020489,3.718171
-0.648066,-4.774523
-2.326988,3.547031
2.384302,-3.674116
-2.814508,-3.981315
-1.063071,3.836946
2.485523,2.874969
2.008803,3.318344
0.805531,-4.582167
2.504954,1.851401
2.715682,3.536733
-3.391807,-2.191363
1.932646,1.969560
0.552358,0.192642
0.789131,2.150644
-1.081440,4.041065
-3.099199,2.210707
-0.895355,-2.462358
0.165735,-3.290911
-2.835399,-2.913629
-1.767218,-0.232583
3.020750,1.296941
-3.102279,0.889645
2.893324,2.278969
1.773175,-3.147013
-0.801170,2.924260
-3.591087,2.484438
1.210371,0.464465
-0.832108,0.442784
-1.988796,-2.559526
-4.733802,0.092036
1.170275,-2.360019
-1.660034,1.245801
4.574707,-1.509060
0.964752,-1.809651
0.707700,-2.978284
2.434492,3.506941
0.153057,2.549446
-1.404922,1.942275
1.332990,2.857415
3.956482,2.007579
4.709486,0.771572
-0.754257,0.461963
1.974533,0.478459
2.224815,4.360646
3.387663,-1.828531
-3.712695,0.033937
3.591998,2.726929
0.754350,-0.652333
0.231277,0.540756
-4.915652,0.154012
2.507564,-3.798209
4.310297,-0.325397
1.381956,1.408090
-1.100068,-3.271842
4.284199,2.253436
-4.223576,-2.345506
0.063542,-0.476592
-2.266676,3.697900
-0.309241,-0.245589
-2.211528,4.440348
-1.200503,2.997161
-2.443023,4.285978
-1.803788,-2.437215
-1.997588,-1.827382
2.400451,-1.464628
1.805082,-3.874101
-1.952313,-1.086414
-3.465439,-3.097123
-3.634885,-1.245764
-2.161649,-4.424370
-4.418765,2.269722
2.099820,-0.469366
4.873492,0.378987
0.616223,0.885286
0.322977,0.769596
2.915172,3.885664
-4.119752,-2.662248
1.905561,0.223671
2.666072,1.988078
2.429922,2.539250
1.600403,-4.352670
2.177245,-3.310217
-2.336737,-3.728783
-2.716125,2.179469
-0.203111,-4.021081
2.528830,-3.462694
-2.979910,3.093084
-0.095600,-0.185219
-0.547956,-1.482378
-2.195791,2.066401
1.206106,0.274308
-3.075794,0.337985
-2.310866,2.097396
4.059328,-2.554936
3.371364,1.676515
4.184004,-0.391014
-1.735187,-4.378252
2.838586,-1.730798
0.050074,0.215746
-1.432142,-2.254411
1.620127,4.210600
0.275802,-4.740249
2.915418,0.536728
-2.376836,1.304006
-1.525235,4.559198
0.436456,-2.930247
3.510312,-1.995956
2.619533,0.381811
0.834486,-1.323481
2.005920,2.916709
-2.587059,-4.048200
-2.193060,-3.264431
-1.039052,-2.034954
-1.451320,-3.867093
3.863882,-2.068682
-1.075079,2.619774
-3.450853,1.439391
-3.153639,-2.665218
-2.002046,0.025307
-4.508480,1.943228
2.648508,-2.065600
1.624474,-4.674686
-2.173333,-0.126370
-1.405598,3.180980
-0.187490,-2.027607
0.290416,-0.412527
-0.868677,2.278657
2.826322,-1.446232
-2.910706,1.518571
-2.034922,4.245200
-3.008453,-2.615557
2.083472,2.553465
4.216859,-2.630218
1.006284,-3.787215
2.058328,1.957003
3.603331,-2.073349
2.513790,-2.464418
-3.241163,-3.394710
4.337405,-1.897288
0.446126,-2.997454
-1.389929,-3.482323
1.884473,-1.758721
-1.121354,3.795851
-1.414083,4.775881
3.978995,2.232109
0.359205,-3.005199
1.162277,-1.016672
-1.683343,-4.618810
2.046266,-2.356356
1.837249,-1.989733
-2.700741,0.783827
-0.698056,-3.429403
-3.500378,3.415573
-1.051878,4.853773
2.644243,-0.641207
-2.615471,1.395002
2.261542,-2.771388
-0.361376,-0.272194
-1.202422,1.710291
-3.487914,3.352005
0.462844,-0.722258
0.496434,1.509291
-3.127546,0.857106
3.925112,1.696983
-0.129706,2.589427
1.810587,2.090673
-1.520456,2.307605
-1.000722,-4.562193
-1.700829,1.661210
-3.625743,0.956053
-4.931151,0.825850
-3.384331,-2.599605
1.519724,2.469657
3.796555,2.173164
4.614261,-1.598901
-0.727837,2.967945
0.307415,-4.195924
-1.345496,-0.291115
-1.893510,-4.335556
1.486880,0.442274
-1.282867,-2.770809
2.048088,-3.060716
0.212240,-2.558202
-3.853978,-1.174133
3.622422,0.859521
-4.230716,0.175134
-0.392702,2.949452
-3.419670,-1.398644
-3.966878,-2.137408
-3.570768,2.741719
0.083809,-4.224805
-2.142403,2.993077
0.523902,4.069036
-1.028471,-1.055583
2.848249,1.915830
-1.763888,4.288623
-3.161721,2.277639
4.314302,2.220107
2.146325,1.395618
-1.490470,-0.431330
-0.929220,-3.847322
1.221222,-0.884175
3.389029,-2.840399
-1.968544,1.594803
-2.712207,-2.472393
3.428040,2.921124
3.763306,2.353383
-0.243884,3.512819
-2.444988,-4.291642
2.596184,2.387605
-1.230167,2.335910
2.748792,-0.070182
0.046442,4.311486
0.181192,-3.300734
3.012212,1.181649
-0.166249,-0.696079
-2.408167,1.353768
-2.544854,-3.877280
4.444526,0.577755
0.386577,-4.302712
0.389785,0.652899
-0.004220,0.821425
-0.617147,-2.721351
-2.685712,-2.155987
-0.131546,4.767203
1.722204,-2.578713
2.517961,0.934344
0.991978,3.646204
2.059938,4.315555
4.138079,1.158565
-3.767249,-2.687842
2.111145,-0.313059
1.382506,-1.109184
-1.955184,-3.127144
0.226331,4.169298
0.221971,-4.881130
2.735196,-1.344271
-1.359705,-2.610579
0.121442,-3.589096
1.099999,-3.989167
-2.571490,-2.745548
-4.186726,0.739655
-3.050646,-0.448815
4.179232,-2.022118
2.118904,-0.290922
1.533484,-2.355004
-2.739693,3.440352
-2.774775,-0.832124
3.706526,1.722071
0.205934,2.674422
1.345114,-1.693599
2.610963,0.837369
-3.551814,-3.091836
-2.990350,-1.606201
2.344933,0.369683
1.858477,2.140567
-0.221994,-0.141396
-4.227446,-1.011885
2.332149,0.450576
-3.846639,-0.389098
0.784916,0.107916
-1.165466,4.416350
0.065073,2.163766
0.307352,0.157302
-1.265598,-2.434739
-4.327181,2.070673
0.042620,2.561940
-0.418573,3.523034
2.698563,-1.702499
-2.578563,-0.840980
-0.112009,4.813657
-4.426598,-0.360703
-3.157285,3.013202
2.870462,-2.216558
0.648618,4.494534
1.720965,2.915304
2.725621,-2.049568
0.895673,3.397370
2.433425,0.034621
-4.805201,0.036641
2.049737,-1.505770
0.966209,2.005100
1.244988,-2.131619
4.329368,-1.300144
2.798337,-3.373863
0.584869,-3.214903
-0.149599,0.567598
-2.701896,4.134385
1.003377,1.518719
-4.598763,-0.370063
2.071828,-3.905203
-4.841626,0.102702
1.955738,-3.938280
-2.855517,0.360989
-1.396586,1.961479
2.143935,2.201321
2.245991,0.180840
-2.559224,3.382269
1.988405,-4.087690
-2.280144,3.310879
0.905787,-1.957516
-0.355511,-0.899016
-3.535703,1.417333
3.279608,0.900553
-0.562171,-2.162536
-2.763363,-1.251369
-3.591078,0.800509
3.933145,-0.594388
-0.034842,-3.451794
-2.769970,4.075793
-0.579467,0.905471
-3.048049,-2.676676
2.683162,3.942028
-2.350046,-0.625611
-2.160940,-0.820377
-2.360386,-3.672111
2.078806,-2.799627
-2.681559,-4.196865
3.155731,-2.183907
4.762420,0.636710
-0.434867,-0.340813
1.928328,0.380844
2.233377,-3.481739
2.253605,2.309313
-4.566518,0.214541
2.557914,2.044389
-2.629542,-3.303093
-3.586911,-1.134931
1.677104,0.430015
0.020695,-4.236550
-4.119044,-0.832331
-1.626848,0.496304
2.942548,-2.321465
0.622104,-2.829176
2.343986,-2.444785
0.922199,3.117454
-1.615819,0.092129
-1.350068,1.458729
-0.614555,1.338857
-0.702644,2.077852
-0.942144,4.519234
-0.609164,-0.491920
-3.123990,-1.015438
4.144274,1.687721
-0.598729,1.465598
-1.418890,1.918226
3.224817,2.790438
-3.765169,-1.418561
-0.817412,-3.661616
1.359986,1.562516
0.176091,4.453343
-1.874574,0.146035
0.828652,1.638073
3.431231,-2.846495
-0.897458,2.902611
0.144592,-2.791867
-2.622733,-0.296774
-2.315324,-1.662400
-0.817954,-2.801007
1.770564,3.778134
-2.402764,-0.482990
-0.050881,2.851416
3.409641,2.789200
2.792284,-3.877101
-1.882467,3.431795
0.181945,-1.610854
-0.619901,-3.627029
-3.274562,-2.229735
-2.146088,-1.801562
-4.527128,-0.452906
-3.616058,2.544817
3.751802,0.553757
-1.580696,-1.061503
-3.994089,-1.217288
-0.879754,-4.648629
0.074569,2.499393
-4.714809,1.318227
-0.551800,-4.356383
1.618287,-2.211151
-3.883067,-0.585080
-2.102272,-1.810152
-0.274395,1.552870
-4.348588,1.301346
-4.078671,0.098056
2.440680,3.064816
1.710082,0.793689
1.205501,2.825101
2.369397,-4.037556
-2.003936,0.258555
0.803678,0.742747
2.109227,-0.574411
1.636044,1.891523
-3.868334,-2.151059
-3.902850,-0.985544
0.163770,0.637768
0.439214,0.489216
3.308032,-1.797036
2.843228,2.783589
-0.484208,1.703259
-3.674039,-1.327777
-0.733520,-2.338963
-0.663090,2.824597
3.110084,0.740383
-1.206822,-1.203516
-4.730868,-1.302395
4.613391,1.749496
-3.141370,-1.121088
-1.183009,2.244360
1.813796,-4.546978
-2.763316,3.579877
-3.935862,-1.617006
-3.371616,-0.421305
2.993222,-1.142405
-3.678010,-2.440486
-2.103460,-2.926738
-3.632328,1.822291
2.475807,2.832880
-4.147099,0.778593
-0.257875,-1.511994
-3.066297,-0.195839
-1.618482,-1.248096
0.722133,-2.351515
2.237641,0.116498
-3.349250,-1.168580
-0.138630,-0.674986
4.820990,-0.925877
2.059019,-2.955425
0.191854,-1.130257
-1.989029,3.618716
-2.590104,0.116454
-1.053269,-1.248925
4.330353,-1.416206
2.222726,-0.084735
0.420549,-1.562689
-0.942738,-0.730689
4.266323,-0.111513
2.089287,-3.466506
-0.450481,-0.045223
-2.310031,-0.448075
-1.796147,3.793535
-0.987808,1.681594
1.088964,-3.637709
0.709458,2.196720
-3.350266,0.081080
-2.458626,-3.954837
1.837886,-2.046237
-1.608906,-3.815853
0.498779,3.272346
-1.036267,1.153270
0.239775,2.993056
-4.445716,1.125883
4.814568,1.070555
-4.388260,1.367558
1.562890,1.270073
-2.309618,-1.817525
1.820532,-4.179159
2.444911,-2.805318
4.052929,-1.725808
4.352134,-0.709585
1.278683,0.377051
2.394185,-1.681678
-3.343702,-0.891739
1.822837,-4.506427
-4.241875,2.112397
2.468258,2.117428
-1.542038,-0.117328
-3.143004,-0.484854
-3.365625,1.438802
3.438888,3.283897
2.647000,0.604460
2.705863,0.632384
3.010340,2.572437
3.498425,0.625150
-0.840092,-2.047186
1.756161,-0.730807
0.843304,3.395036
3.186852,-3.054300
-4.361370,-0.670248
4.390894,2.261669
2.166191,-2.208070
-3.082757,0.544373
0.206435,-0.053592
4.550390,0.204649
-2.116603,3.418436
1.232631,4.210543
3.410340,0.367642
-2.515517,4.083749
-0.852955,0.017678
-1.679140,-0.250038
0.567179,-3.013095
-0.628493,1.316299
1.412717,0.448807
-2.445415,-2.862126
1.951711,-1.262488
-3.377573,-2.062857
0.399614,4.803676
-0.445427,4.516487
-1.574283,1.931940
1.031507,-1.085158
2.300256,-4.296933
4.316343,2.496313
1.882369,2.412273
-1.252120,-3.154224
-0.888162,-1.686567
3.071851,-2.884138
-3.152094,0.781116
-4.102854,-1.800546
2.670632,-2.701878
-0.222588,1.009975
-0.102917,-2.891932
0.188791,4.492133
3.731641,1.810443
-3.784996,1.219469
4.072370,0.477933
-0.349612,-3.873460
0.051465,4.003181
3.164102,-2.344992
3.607250,0.568725
-3.305879,2.831050
-2.585398,1.597821
3.439139,-0.230827
-2.523542,1.915196
-0.857376,-2.120181
2.826102,0.245706
-1.138323,-0.282131
-2.464710,1.436452
0.046026,3.124493
-1.526474,0.066935
1.771331,-1.540702
1.776563,-1.755667
-1.143005,-2.092915
-1.779087,2.364401
0.291414,-1.880686
0.632083,-4.229421
2.264874,-1.853838
1.454764,-0.970975
-1.339586,3.611856
-2.042628,-0.564690
-1.064671,-0.563813
0.617005,1.923956
3.060991,-1.063110
-1.355830,-3.936934
0.324157,-3.991547
-0.351846,0.079713
2.968768,-3.319440
1.928076,-2.162109
3.745030,1.722685
0.501109,-0.752143
1.847480,-2.536045
0.319407,-0.623091
-3.462255,2.901970
-1.877988,-1.071139
-3.866707,-1.382851
0.007523,-2.631843
1.828346,-0.202307
4.474384,1.799243
0.949054,-3.738303
-4.103636,2.329367
-1.959888,1.955460
-3.794012,-2.520189
1.324071,4.667858
2.142538,-2.299810
4.495712,1.546561
2.305183,1.750221
1.112166,-2.622611
-1.817037,-4.646686
-0.567784,-4.846430
-1.745880,1.633206
-1.051836,-4.452381
-1.019748,2.742547
0.987824,-4.848225
3.042696,3.462288
4.269577,-2.096115
2.419754,-2.913182
2.711731,0.017339
-1.687989,1.445275
-0.561861,3.589026
0.695213,-4.037892
1.815774,3.904828
-0.361423,2.031983
3.351251,1.471841
-0.241013,3.293123
0.802473,2.135800
3.364019,-1.583487
0.920220,-2.459886
3.394394,-1.361782
-0.223580,2.225477
1.166600,4.597565
-2.632197,-1.234549
-2.557239,-2.952778
1.599359,-0.700267
-2.865068,-2.746237
0.050256,2.607390
-4.757178,1.132498
-2.313607,2.121575
3.041869,2.435610
-1.344738,1.893941
-4.265084,-1.829197
-4.459330,0.471909
1.337789,2.085954
0.953711,4.676179
0.936446,-0.356294
1.591007,4.035223
-3.328610,-0.605866
4.478949,-0.908573
0.231538,-3.403460
-0.004560,-1.280442
-0.309201,-2.359668
4.790163,-1.383370
2.478298,-1.487440
-1.860192,0.739808
1.767168,4.125880
0.192132,1.043950
1.158315,-0.564381
2.723311,-0.146786
1.084225,-0.097370
-1.445632,4.775245
3.937484,1.332083
-3.042780,-1.931619
3.284151,-3.056716
-0.672833,-4.013660
-2.008797,-0.544388
-0.206554,2.334134
4.646376,0.321791
-1.617238,-2.410099
-0.805900,-3.246773
0.730702,3.040472
0.156690,-1.129687
-3.389625,2.474830
2.840889,-2.330494
0.177096,-4.107571
2.162306,1.510039
-2.994006,-1.099442
1.140738,1.874823
-2.965588,-1.302826
-3.642882,-1.751198
-1.305487,4.681125
-3.275435,-2.420321
2.534909,2.589060
1.295016,-2.955015
0.525910,-1.536932
-1.667860,-3.024087
1.306570,1.473287
-2.040033,-3.223809
-3.026200,3.016337
-4.689260,-1.293535
-2.375436,1.333651
-0.276015,-3.137906
2.070068,0.537232
2.404976,4.020523
-4.131452,1.879637
-3.544058,-2.610297
1.185821,0.161489
0.508474,-3.695868
0.694437,2.322304
1.541862,0.784086
-1.464332,-4.170858
1.162962,1.984201
3.219268,1.468539
3.367330,1.346660
-2.155616,-0.827871
-3.487985,-0.374824
-1.140567,-0.140013
-0.036057,-0.022609
-1.263872,-4.517818
-2.694891,1.768411
-3.934058,2.684899
-3.322518,1.169854
2.360431,-2.281682
0.514479,-2.670789
0.053918,-1.428046
-0.032746,2.782318
3.706274,1.214614
4.326280,0.594107
-1.778754,-3.218179
4.345725,-0.266594
-0.052264,-1.985210
-2.175350,3.138288
4.283765,1.927288
-2.308125,0.348658
-1.510492,-1.846656
-4.179021,1.116512
1.677877,-4.181644
0.914652,2.316154
2.187503,-1.871918
-1.623405,-3.627505
3.122437,-0.459540
-1.357861,3.708974
0.727906,-3.446869
-2.139948,3.842123
-4.550904,-0.660671
-1.076231,4.520775
3.115276,2.362876
2.803442,2.730442
-2.236095,2.498210
0.827188,0.078172
2.520047,-1.062483
-1.246671,-0.195590
-2.412575,2.263650
4.294250,-1.672289
-0.394655,-3.842434
-1.553335,3.804663
